E_x	E_y	E_z
1.523152	2.862386	1.399284
1.492094	2.859204	1.554454
1.515973	2.776863	1.353092
1.450275	2.768115	1.520841
1.539170	2.715515	1.639807
1.306973	2.724972	1.434971
1.299429	2.646465	1.396206
1.436160	2.629619	1.597984
1.343216	2.658034	1.527979
1.543656	2.518032	1.425137
1.387535	2.411825	1.563210
1.604070	2.422587	1.574754
1.395537	2.432859	1.575782
1.419654	2.356732	1.575287
1.328598	2.423372	1.541973
1.624570	2.242147	1.378022
1.634784	2.215695	1.499370
1.701845	2.226939	1.628789
1.658887	2.065155	1.456348
1.707017	2.139926	1.344341
1.706282	2.130936	1.418412
1.806452	1.993647	1.488418
1.707940	1.842875	1.396873
1.686732	1.830056	1.391350
1.969271	1.828100	1.394809
1.957197	1.673970	1.309667
2.086730	1.689830	1.378615
2.012449	1.535575	1.289816
1.986761	1.623274	1.180545
1.927670	1.516536	1.199388
2.135951	1.644048	1.280255
2.147039	1.389919	1.112923
2.133385	1.377460	1.154382
2.206320	1.427079	1.155031
2.118468	1.421253	0.992713
2.149021	1.358244	1.102636
2.288587	1.289686	1.001220
2.293598	1.176336	0.851364
2.307693	1.242404	0.912235
2.393288	1.198962	0.920791
2.359333	1.333743	0.852292
2.571838	1.208493	0.798503
2.353335	1.062271	0.709207
2.377640	1.191834	0.714011
2.478659	1.253480	0.717789
2.639735	1.067647	0.685092
2.460561	1.227972	0.501635
2.407969	1.154975	0.760536
2.546256	1.070323	0.530392
2.665775	1.137102	0.526983
2.659912	1.274804	0.672405
2.484453	1.103099	0.567688
2.585199	1.266488	0.651195
2.432136	1.328345	0.442566
2.626189	1.255936	0.450160
2.513844	1.213678	0.502603
2.496960	1.414343	0.537953
2.674612	1.418712	0.521432
2.643890	1.382481	0.365278
2.542603	1.363474	0.657566
2.623347	1.675218	0.476946
2.539996	1.523170	0.539350
2.390047	1.413390	0.416816
2.352625	1.763052	0.617394
2.335279	1.798572	0.559760
2.299704	1.723110	0.454141
2.448796	1.711906	0.501508
2.314928	1.892038	0.505912
2.298432	1.893591	0.690046
2.278146	1.884928	0.598135
2.268242	1.910424	0.740569
2.221040	2.041724	0.605742
2.344707	1.997298	0.636637
2.338101	2.185652	0.547018
2.101052	2.243523	0.764659
2.087264	2.341098	0.583727
1.969264	2.292857	0.827005
2.047225	2.399446	0.768912
2.089597	2.379065	0.829596
1.908411	2.618989	0.748758
1.868987	2.554986	0.846354
1.924380	2.572259	0.790816
1.985972	2.661439	1.007255
1.790992	2.662483	0.953255
1.881546	2.752541	0.986299
1.650246	2.830595	1.047000
1.686557	2.756402	0.925428
1.780516	2.641439	1.055501
1.690076	2.852534	1.113067
1.691064	2.792230	1.135252
1.622987	2.796687	1.043209
1.533631	2.842483	1.182370
1.555895	2.809813	1.166827
1.508664	2.817634	1.261593
1.895603	2.631392	1.051846
1.727645	2.703955	1.167315
1.644994	2.652820	1.169841
1.645411	2.608814	1.280717
1.659113	2.542345	1.317190
1.726203	2.613220	1.139919
1.716700	2.488467	1.238678
1.663815	2.469321	1.275151
1.675697	2.401404	1.287889
1.630833	2.302838	1.337901
1.576010	2.213221	1.485528
1.692111	2.100928	1.500399
1.584454	1.986290	1.448214
1.736111	2.097337	1.497980
1.626776	1.959801	1.526599
1.585414	1.903863	1.520527
1.573081	1.808307	1.583576
1.685301	1.789771	1.498298
1.814297	1.692571	1.597110
1.672112	1.701617	1.621819
1.619776	1.643089	1.683695
1.869618	1.579958	1.602014
1.919372	1.622604	1.554679
1.724107	1.558864	1.524814
1.870044	1.463899	1.636719
1.787994	1.345553	1.702381
1.808305	1.318378	1.579175
1.861546	1.230915	1.532918
1.821591	1.333437	1.496617
1.757667	1.087263	1.438300
2.013317	1.203845	1.569477
1.973647	1.177889	1.507438
2.034227	1.158998	1.597077
2.025105	1.079517	1.431975
1.946724	1.198491	1.414108
1.964135	1.116076	1.410636
2.068752	1.222403	1.458157
2.071137	0.967311	1.322364
2.144613	0.981124	1.489170
2.114172	1.072373	1.246011
2.171696	0.985368	1.424597
2.254051	1.153284	1.123112
2.190840	1.181093	1.236126
2.119753	1.056268	1.121226
2.168346	1.237900	0.973898
2.280630	1.048066	1.008257
2.097607	1.129000	1.155710
2.284099	1.108833	1.080575
2.371422	1.238272	1.118761
2.354404	1.316524	0.867904
2.352376	1.319399	0.929436
2.265282	1.353368	0.791917
2.165620	1.461896	0.703826
2.343409	1.457730	0.805060
2.321503	1.501112	0.780837
2.403840	1.660885	0.729050
2.358101	1.514868	0.711314
2.406508	1.622125	0.687891
2.336237	1.742010	0.685339
2.425852	1.756904	0.510287
2.311398	1.850097	0.744994
2.329135	1.897826	0.494444
2.277610	1.871641	0.356645
2.446723	1.814144	0.471688
2.250023	1.974190	0.575406
2.345267	2.027065	0.410771
2.263251	2.154754	0.452964
2.452014	2.072212	0.424653
2.274115	2.343971	0.443448
2.328797	2.354807	0.338859
2.360956	2.443434	0.471725
2.349419	2.467949	0.510841
2.266416	2.471512	0.398394
2.218825	2.498341	0.522824
2.224467	2.591591	0.433510
2.406551	2.544443	0.347367
2.059600	2.654181	0.437888
2.107666	2.670745	0.441220
2.083757	2.771222	0.527466
2.150552	2.847757	0.540941
2.098945	2.800359	0.419353
2.026040	2.800285	0.552027
2.058810	2.915742	0.432030
2.117473	2.851909	0.460395
1.954400	3.087102	0.539499
1.940260	2.899672	0.584850
1.883475	2.934401	0.705712
1.943333	2.846183	0.629771
1.856396	2.935609	0.787323
1.865006	2.923393	0.854063
1.920797	2.967682	0.901924
1.871311	2.766535	0.852825
1.695334	2.936636	0.698000
1.760626	2.859029	0.805625
1.751204	2.943763	0.847241
1.800878	2.770417	0.924378
1.767872	2.741227	0.878262
1.765098	2.870037	1.008856
1.679627	2.764158	1.057032
1.719013	2.526510	1.010560
2.500201	1.529381	0.573734
2.592503	1.509852	0.477181
2.466678	1.593505	0.520451
2.683259	1.619989	0.455047
2.508073	1.559612	0.528668
2.538116	1.463632	0.301274
2.585678	1.534667	0.372698
2.627677	1.472465	0.411764
2.550784	1.467752	0.442601
2.637484	1.400400	0.466916
2.560899	1.491700	0.503324
2.546344	1.512360	0.501548
2.497295	1.497065	0.441194
2.515492	1.450871	0.509654
2.519771	1.507129	0.489446
2.379475	1.484508	0.514012
2.502102	1.444327	0.440050
2.512929	1.477097	0.564910
2.425272	1.507946	0.542531
2.352277	1.556693	0.556860
2.413970	1.566638	0.585553
2.286555	1.734369	0.618941
2.397258	1.716234	0.748103
2.300213	1.585831	0.658003
2.359818	1.655073	0.714581
2.185289	1.536807	0.860860
2.241182	1.676787	0.759717
2.090157	1.758990	0.859876
2.234924	1.685240	0.874824
2.186668	1.797653	0.988698
2.076784	1.818396	1.048644
2.056421	1.764288	1.102888
1.980291	1.881299	1.034512
1.856235	1.950690	0.868609
1.810543	1.938092	1.151230
1.876699	1.942533	0.957644
1.943008	1.983357	1.179285
1.857459	2.034945	1.215012
1.681834	2.196008	1.340837
1.693223	2.038603	1.265662
1.838562	1.935489	1.277385
1.594630	2.108606	1.309552
1.702785	2.116653	1.317453
1.714633	2.227497	1.442419
1.627578	2.181115	1.417820
1.652567	2.090434	1.480243
1.613848	2.287029	1.461623
1.375536	2.276918	1.627262
1.548034	2.313151	1.512569
1.554570	2.410546	1.510324
1.542627	2.510366	1.617023
1.671047	2.357294	1.679152
1.423021	2.453366	1.618029
1.432895	2.452024	1.638766
1.408944	2.587415	1.471727
1.600868	2.552234	1.571616
1.420561	2.452110	1.568605
1.444705	2.595308	1.724553
1.463098	2.446755	1.531765
1.436438	2.439874	1.477758
1.611693	2.544703	1.494899
1.522089	2.436403	1.464144
1.409222	2.649527	1.514139
1.297065	2.614737	1.494741
1.354324	2.496664	1.539324
1.538210	2.649634	1.416806
1.528269	2.454550	1.343678
1.609952	2.531987	1.457348
1.596158	2.434052	1.335619
1.589337	2.558820	1.504970
1.670202	2.458285	1.376369
1.637012	2.361681	1.328321
1.563095	2.410086	1.418202
1.753341	2.329233	1.257895
1.658710	2.371250	1.308182
1.801048	2.538206	1.285380
1.799154	2.377222	1.145817
1.731944	2.397595	1.201083
1.831819	2.292226	1.182383
1.947370	2.132874	1.071127
1.905785	2.296030	1.093515
2.052045	2.097805	0.920644
2.071686	2.105635	0.828693
2.063104	2.076724	1.040613
2.080308	2.097068	0.842641
2.212108	2.078880	0.804175
2.067567	2.013209	0.726632
2.238105	1.849750	0.755440
2.239867	1.977749	0.678998
2.276012	1.852545	0.699083
2.306855	1.920950	0.619306
2.378215	1.860425	0.696159
2.432359	1.906017	0.696393
2.360123	1.850744	0.601913
2.281575	1.783742	0.580297
2.441159	1.722235	0.480905
2.470121	1.605218	0.626231
2.425336	1.695200	0.539461
2.507020	1.545485	0.542149
2.503619	1.579292	0.408984
2.264626	2.373312	0.699768
2.093429	2.216083	0.776145
2.216306	2.156173	0.690001
2.174487	2.032202	0.753621
2.013609	2.015820	0.968800
2.069972	2.055823	1.037949
2.087958	2.056127	0.965001
2.122372	2.084124	1.074853
2.028998	2.017982	1.074311
1.906870	2.038556	1.018971
1.853780	2.029865	1.185469
1.966367	1.998017	1.273517
1.783397	1.836570	1.531729
1.942949	1.834308	1.338386
1.788270	1.810678	1.341315
1.763508	1.859894	1.348434
1.798488	1.833110	1.488216
1.843608	1.648599	1.608077
1.674729	1.648930	1.571120
1.732539	1.708516	1.652522
1.561845	1.649425	1.726294
1.632639	1.735094	1.611840
1.469061	1.517734	1.813973
1.544102	1.478190	1.860510
1.647430	1.561064	1.873106
1.571859	1.487263	1.897268
1.495486	1.339836	1.822705
1.660398	1.506571	1.934722
1.435238	1.499994	1.931183
1.482694	1.532023	1.881946
1.813573	1.297257	1.997575
1.554557	1.334617	1.856348
1.607502	1.531257	2.022388
1.697568	1.380789	1.971777
1.626155	1.406044	1.861323
1.551077	1.462062	1.809162
1.536315	1.501533	1.894233
1.610001	1.576643	1.807327
1.613533	1.534193	1.793378
1.656236	1.308287	1.777780
1.527881	1.420435	1.646467
1.603120	1.487494	1.677213
1.748812	1.563887	1.535329
1.724127	1.591451	1.614746
1.733339	1.603969	1.655639
1.640870	1.595139	1.667915
1.887286	1.702606	1.549314
1.928067	1.809401	1.451584
1.754984	1.673415	1.643872
1.734405	1.687754	1.254366
1.886475	1.663315	1.299408
1.756367	1.831304	1.345248
1.899727	1.807179	1.186304
1.968277	1.847517	1.200356
2.073555	1.822994	1.063161
2.075143	1.811560	0.881821
2.050909	1.989876	0.918599
2.016814	1.930292	0.851007
2.138261	1.933476	0.839706
2.044036	1.947486	0.869043
2.098187	2.105156	0.635623
2.106213	2.181753	0.888735
2.037675	2.143484	0.672800
2.162968	2.255163	0.525507
2.243157	2.184405	0.632250
2.202400	2.228381	0.563849
2.196515	2.290113	0.310405
2.211412	2.342654	0.329191
2.270373	2.378749	0.318854
2.389884	2.384339	0.356337
2.436878	2.417066	0.403166
2.426400	2.377152	0.351698
2.390653	2.408465	0.245551
2.465602	2.492085	0.334434
2.473443	2.515241	0.097112
2.386671	2.497509	0.205953
2.454537	2.518999	0.145778
2.465720	2.453999	0.250438
2.261439	2.637572	0.109938
2.491790	2.563599	0.132902
2.458108	2.602726	0.079506
2.492414	2.464264	0.104595
2.474096	2.621582	0.143983
2.376833	2.613362	0.067238
2.530995	2.536713	0.013538
2.301731	2.541104	0.154573
2.529173	2.452546	0.165570
2.290574	2.483950	0.310803
2.271896	2.553297	0.239152
2.340962	2.534544	0.151043
2.451272	2.624273	0.273007
2.491736	2.432372	0.333878
2.399103	2.408403	0.237403
2.151366	2.576136	0.341170
2.237751	2.315164	0.494293
2.171488	2.337220	0.490275
2.127798	2.334607	0.619763
2.216382	2.330327	0.579453
2.130996	2.441493	0.552925
2.151275	2.270478	0.741548
1.890871	1.344734	1.365935
1.739752	1.315864	1.488870
1.759402	1.461185	1.523654
1.824275	1.356872	1.510551
1.635048	1.487190	1.506959
1.842541	1.432449	1.505387
1.739345	1.540978	1.526710
1.962301	1.659525	1.394017
1.819943	1.781247	1.482476
2.006859	1.713480	1.433664
1.913427	1.935841	1.245667
1.793956	1.993674	1.584319
1.844771	1.913174	1.265949
1.957008	2.054088	1.250776
1.774824	2.081366	1.326643
1.722894	2.070474	1.132213
1.869496	2.148884	1.260451
1.900171	2.248260	1.185390
1.810865	2.292841	1.254931
1.823273	2.302442	1.207012
1.896692	2.296686	1.209820
1.836991	2.470496	1.136414
1.773114	2.571194	0.998470
1.711757	2.473170	1.034958
1.758925	2.714920	1.047361
1.937985	2.647292	0.943407
1.757243	2.753819	0.918763
1.898731	2.844225	0.811478
1.856713	2.777680	0.753993
1.862633	2.822695	0.767678
1.985902	2.701785	0.845063
1.948795	2.798540	0.661259
1.755069	2.804276	0.779947
1.919125	2.970370	0.626939
1.988915	2.845010	0.574348
1.940656	2.861007	0.505813
1.948032	2.927252	0.692934
2.045136	3.015453	0.629735
2.013092	2.832754	0.566559
2.046224	3.031475	0.588192
2.107805	2.838297	0.495505
2.060231	2.992611	0.494294
2.034986	2.943272	0.407937
2.174699	2.808406	0.337719
2.067655	2.980811	0.516921
2.135719	2.832179	0.454954
1.975686	2.631931	0.476697
2.201794	2.796278	0.506507
2.233514	2.761107	0.450474
2.064266	2.851130	0.501276
2.065300	2.571826	0.560043
2.068128	2.756243	0.265758
2.261910	2.608780	0.489940
2.150710	2.666821	0.544717
2.104123	2.346737	0.517675
2.179085	2.310389	0.514908
2.142701	2.372091	0.590128
2.303524	2.385080	0.500067
2.224308	2.265890	0.474552
2.230777	2.343599	0.598894
2.084806	2.148987	0.529059
2.271778	2.127860	0.632423
2.183974	2.013999	0.672445
2.151857	1.867137	0.785132
2.180988	1.925164	0.750239
2.233318	1.766368	0.633361
2.163445	1.826438	0.735628
2.178573	1.899481	0.683838
2.145334	1.826400	0.851636
2.144968	1.717305	0.892444
2.166953	1.591058	0.872713
2.111145	1.516800	0.880330
2.181885	1.502500	1.054395
2.258575	1.398200	1.062170
2.203117	1.408227	1.022954
2.080600	1.378784	0.964861
2.128510	1.109757	1.026234
2.073107	1.346493	1.211151
2.087082	1.284864	1.258551
2.105794	1.095355	1.208049
2.099245	1.078995	1.281934
2.115886	1.180391	1.305063
2.137569	1.112580	1.327872
2.040598	1.064729	1.440442
1.904460	1.160450	1.319499
1.988571	1.104083	1.278810
1.970524	1.014237	1.396846
1.958188	1.195178	1.569481
1.853548	1.116813	1.518609
2.032599	1.031246	1.453577
1.922466	1.057403	1.396912
1.956774	0.988199	1.486461
1.858676	1.132028	1.462306
1.961241	1.216799	1.642197
1.737219	1.095761	1.507876
1.949011	1.060583	1.462434
1.912274	1.220044	1.567736
1.924177	1.271556	1.555092
1.883925	1.331539	1.371594
1.984896	1.154758	1.455409
2.191192	1.622569	0.623335
2.508229	1.607170	0.497242
2.403486	1.666182	0.400251
2.397250	1.765599	0.447445
2.513191	1.787535	0.452601
2.552648	1.680238	0.300320
2.477929	1.849311	0.281314
2.570190	2.040253	0.315401
2.512599	1.996647	0.134183
2.510855	2.047816	0.201489
2.417127	2.002007	0.223800
2.439318	2.214644	0.174181
2.417247	2.091669	0.263087
2.499354	2.175971	0.117789
2.601896	2.221979	0.253174
2.508003	2.281292	0.103885
2.432121	2.359103	0.284457
2.369420	2.314499	0.136620
2.387811	2.353593	0.259324
2.456830	2.343390	0.220505
2.377121	2.431906	0.298057
2.227869	2.492820	0.092574
2.453772	2.415535	0.134547
2.390328	2.519045	0.171920
2.219382	2.504112	0.180572
2.207658	2.551198	0.225393
2.292014	2.676456	0.316475
2.241494	2.735948	0.271036
2.291850	2.682446	0.459247
2.269348	2.638292	0.388956
2.223825	2.714843	0.555360
2.113764	2.586260	0.528725
2.149344	2.724319	0.526013
2.070262	2.554245	0.677755
1.955607	2.713582	0.564926
2.059399	2.678473	0.641167
2.001654	2.607071	0.805839
1.897206	2.516660	0.726803
1.853776	2.740142	0.919736
1.976599	2.750774	0.864304
1.810009	2.582604	0.906693
1.656078	2.596573	0.913457
1.762501	2.738184	1.024453
1.751491	2.626989	1.136202
1.731698	2.509048	1.149852
1.611809	2.574760	1.088020
1.731962	2.379050	1.341336
1.609287	2.363007	1.362013
1.683641	2.391777	1.420754
1.422316	2.293114	1.510305
1.558272	2.218440	1.405960
1.488854	2.310164	1.473725
1.556369	2.280607	1.644648
1.561472	2.282198	1.669005
1.489048	2.114289	1.708750
1.518909	2.179597	1.604847
1.454949	2.192184	1.757689
1.554502	2.147169	1.755256
1.502112	2.033207	1.829223
1.462795	2.032586	1.701044
1.442004	1.945583	1.720881
1.553965	1.820797	1.805303
1.508776	1.745009	1.778257
1.524745	1.872373	1.806216
1.565055	1.792063	1.829461
1.543839	1.830634	1.781320
1.501042	1.672751	1.807296
1.658973	1.728797	1.744239
1.523227	1.677990	1.754605
1.531854	1.716503	1.766800
1.677514	1.676927	1.744730
1.560413	1.530895	1.701810
1.658986	1.506813	1.791062
1.778837	1.556104	1.778198
1.552082	1.502637	1.845202
1.500427	1.497814	1.675669
1.690263	1.485152	1.784697
1.840913	1.378500	1.551913
1.823266	1.455490	1.557342
1.821043	1.587772	1.628606
1.960117	1.255231	1.453799
1.911002	1.280856	1.583958
2.043099	1.309708	1.552944
1.969184	1.540329	1.383535
2.045017	1.450152	1.420540
2.072400	1.336244	1.314003
2.005036	1.362540	1.141862
1.964572	1.361826	1.268441
2.199067	1.361399	1.252805
2.117924	1.235750	0.905644
2.102339	1.455377	0.968933
2.255056	1.534585	0.881210
2.285039	1.470890	0.846483
2.378382	1.430537	0.829936
2.461738	1.515176	0.876362
2.430312	1.453147	0.849727
2.315058	1.489055	0.685599
2.328630	1.621425	0.677231
2.359517	1.641986	0.589124
2.391231	1.628330	0.598665
1.812598	1.365095	1.543557
1.839736	1.537414	1.559425
1.780736	1.466847	1.495459
1.818111	1.600273	1.608017
1.587849	1.755581	1.562081
1.788776	1.474297	1.602269
1.658731	1.740435	1.494379
1.748529	1.881382	1.573291
1.762557	1.907979	1.534637
1.604159	1.888714	1.565690
1.734618	2.055579	1.453030
1.727298	1.970449	1.563514
1.628002	2.239871	1.357762
1.769799	2.142007	1.430666
1.643591	2.171713	1.439111
1.566586	2.225390	1.464670
1.548742	2.273212	1.307089
1.574561	2.480721	1.326847
1.555040	2.446879	1.341154
1.776152	2.468390	1.371291
1.680525	2.596231	1.339438
1.599932	2.722877	1.288956
1.582726	2.564524	1.140230
1.682856	2.476277	1.241527
1.612779	2.857172	1.075824
1.568966	2.712985	1.168767
1.605201	2.748224	1.058758
1.684499	2.608254	1.120320
1.625354	2.883505	1.222436
1.659549	2.933255	1.035248
1.627188	2.978223	1.065947
1.716459	2.913736	1.015279
1.728556	2.774161	0.942267
1.799185	2.872364	0.998228
1.800905	2.820090	0.799891
1.780951	2.847443	0.892735
1.760321	2.837846	0.915708
1.847487	2.824977	0.807924
1.962640	2.889862	0.821725
1.826220	2.931461	0.922661
1.847167	2.749049	0.734530
1.996455	2.810675	0.616056
1.947193	2.838933	0.639430
2.025605	2.854778	0.664214
2.002769	2.799884	0.559654
1.958046	2.684979	0.566149
1.994064	2.806706	0.746717
2.052233	2.638054	0.552183
2.185953	2.688311	0.417176
2.162306	2.449212	0.668351
2.182829	2.440104	0.506257
2.150739	2.493850	0.592291
2.108205	2.543154	0.626322
2.149797	2.359857	0.627943
2.328173	2.276863	0.556460
2.479802	2.256512	0.445720
2.286226	2.212621	0.453654
2.323598	2.044772	0.444945
2.363356	1.951401	0.566498
2.170367	1.896996	0.467256
2.356264	2.069962	0.516914
2.328394	1.957876	0.457151
2.368081	1.768633	0.540462
2.357186	1.743026	0.560319
2.386637	1.837051	0.443013
2.375355	1.638429	0.645920
2.442380	1.681323	0.546841
2.455472	1.477692	0.490033
2.295030	1.540802	0.692901
2.167603	1.595218	0.675619
2.271733	1.458313	0.772594
2.431218	1.490113	0.614300
2.350598	1.297657	0.872842
2.423452	1.542409	0.737238
2.313489	1.282749	0.904887
2.331239	1.270216	0.838764
2.351074	1.182351	0.851895
2.322617	1.204208	0.964190
2.454830	1.118438	0.895690
2.246266	1.175495	0.916679
2.310245	1.227603	0.799756
2.312086	1.097128	1.055907
2.189800	1.211670	1.121968
2.280460	1.175286	1.029431
2.171203	1.169631	1.059309
2.305061	1.089904	1.185597
2.332255	1.065749	1.183583
2.231344	1.198152	1.183591
2.090380	1.120927	1.345680
2.084538	1.159347	1.233041
2.134297	1.183637	1.216684
1.984302	1.043896	1.255309
2.091864	1.318139	1.393512
2.049139	1.237578	1.423273
2.004205	1.413643	1.379360
2.058723	1.378016	1.461934
1.782567	1.419063	1.415607
1.875834	1.277692	1.441433
1.887711	1.333183	1.346259
1.898219	1.540574	1.484090
2.249317	2.422052	0.257477
2.392465	2.622149	0.246863
2.263998	2.574107	0.310171
2.219575	2.652172	0.374198
2.277359	2.653993	0.285923
2.313373	2.734577	0.290875
2.235372	2.759681	0.240884
2.293675	2.684110	0.238652
2.270953	2.707767	0.147978
2.222005	2.690240	0.167942
2.265297	2.823566	0.364120
2.108631	2.849950	0.302983
2.100841	2.949000	0.319547
2.056812	2.879898	0.321320
2.121418	2.779296	0.327233
2.319012	2.865234	0.440811
2.083627	2.910795	0.400477
2.125733	2.869068	0.419214
2.254030	2.907121	0.350750
2.083295	3.063173	0.426731
2.037908	2.774412	0.309177
2.094389	2.892024	0.448105
2.050357	2.734380	0.521667
2.071745	2.757956	0.674288
1.956860	2.792070	0.648756
1.997776	2.726284	0.517266
2.089289	2.694308	0.705544
2.021909	2.623710	0.692586
2.055623	2.548125	0.910332
1.883931	2.501988	0.805002
2.089926	2.403289	0.829669
1.944827	2.503094	0.914699
1.840428	2.407534	0.921191
1.795138	2.399282	0.949707
1.830710	2.375171	0.888940
1.835404	2.472020	0.990554
1.936214	2.248203	1.073024
1.728615	2.199482	1.273007
1.787028	2.127075	1.284877
1.831079	1.958831	1.260770
1.909010	2.017277	1.090977
1.815610	1.948378	1.201447
1.652314	1.979758	1.324377
1.702847	1.847691	1.370140
1.771989	1.779501	1.365920
1.720670	1.773080	1.494692
1.748360	1.831393	1.580025
1.814922	1.621121	1.573243
1.716143	1.640840	1.577745
1.763653	1.545206	1.611595
1.966857	1.435679	1.586744
1.799089	1.395625	1.637465
1.667109	1.433970	1.716383
1.727520	1.409983	1.555716
1.701717	1.305483	1.620866
1.628137	1.259745	1.771697
1.860977	1.209283	1.782597
1.819036	1.312237	1.706372
1.643804	1.199755	1.658683
1.732716	1.148792	1.708420
1.806742	1.204349	1.702426
1.835769	1.136369	1.793396
1.802694	1.116466	1.685470
1.816155	1.054285	1.634797
1.898682	1.026039	1.661678
1.929468	1.078654	1.729626
1.822398	1.027700	1.527030
1.979126	1.026300	1.679248
1.820102	1.218975	1.762776
1.783457	1.050963	1.626905
1.963636	1.206231	1.495251
2.089735	1.175889	1.414205
1.937435	1.099195	1.589957
1.922823	1.252090	1.398600
1.942232	1.100736	1.440281
2.101910	1.207203	1.239451
2.080787	1.187243	1.405302
1.968693	1.265551	1.289702
1.974499	1.335476	1.253755
1.885803	1.554364	1.185703
1.986366	1.399852	1.211293
2.143435	1.627227	1.039652
2.135220	1.604204	1.096575
2.211689	1.569132	0.989260
2.095035	1.671214	1.003607
2.029831	1.811905	0.819385
2.143299	1.876632	0.883406
2.203614	1.750296	0.735049
2.259824	1.850812	0.731539
2.271844	1.872833	0.745083
2.212281	2.008148	0.643349
2.174246	1.984212	0.677052
2.175421	2.194223	0.584077
2.153036	2.159719	0.531778
2.314055	2.205153	0.505312
2.349231	2.325283	0.616074
2.341806	2.273805	0.533009
2.364791	2.507112	0.502441
2.324966	2.419681	0.337403
2.226977	2.365970	0.475205
1.567786	2.547371	1.392832
1.720202	2.642638	1.233437
1.703831	2.621882	1.130636
1.675002	2.732424	1.348868
1.859329	2.596965	1.080926
1.719526	2.479646	1.022136
1.978877	2.641355	1.076719
1.784378	2.542143	0.959886
1.734411	2.464063	0.871762
1.875164	2.389334	0.854916
1.973339	2.365881	0.709424
2.130166	2.260745	0.737103
2.031676	2.287469	0.877150
2.116470	2.297985	0.748445
2.153181	2.237607	0.544125
2.156088	2.259560	0.947231
2.122816	2.161441	0.572608
2.404162	1.984974	0.627735
2.181487	2.019064	0.545407
2.402538	1.918445	0.566670
2.357706	1.975971	0.559673
2.292657	1.972764	0.418074
2.502025	1.893874	0.420142
2.404878	1.887871	0.507815
2.436653	1.699189	0.445059
2.393544	1.645161	0.295484
2.494570	1.602795	0.214486
2.461999	1.712346	0.251817
2.540863	1.772656	0.333411
2.609017	1.519696	0.491945
2.557326	1.539186	0.423747
2.596481	1.527317	0.301844
2.599230	1.520862	0.365169
2.578835	1.407009	0.281465
2.526695	1.318729	0.355599
2.704350	1.479149	0.163507
2.615189	1.309334	0.364431
2.599295	1.417002	0.366311
2.482955	1.283222	0.384824
2.623920	1.236066	0.288278
2.610901	1.224607	0.299888
2.560375	1.284337	0.382994
2.525667	1.315831	0.420920
2.566108	1.282840	0.515678
2.606771	1.373673	0.629893
2.581688	1.330752	0.532822
2.465578	1.251923	0.599472
2.520805	1.270976	0.631757
2.389653	1.351463	0.630233
2.355172	1.297799	0.747398
2.371907	1.332322	0.768634
2.315075	1.467159	0.716380
2.297747	1.298015	0.804643
2.150149	1.482451	0.930067
2.298174	1.454056	0.849023
2.141611	1.594275	1.065465
2.172292	1.470556	1.103382
2.071819	1.558086	1.145075
2.021490	1.636655	1.125488
2.041220	1.535211	1.074532
2.025684	1.539795	1.180571
2.004329	1.758686	1.107101
2.022390	1.851466	1.283098
1.806046	1.740335	1.288110
1.864880	1.808167	1.350935
1.799111	1.868756	1.332149
1.742656	1.848635	1.545846
1.840850	1.976882	1.535195
1.755062	1.992490	1.354869
1.640862	1.997511	1.412913
1.515777	2.103247	1.550333
1.507900	2.053738	1.639070
1.499472	2.165434	1.561506
1.574871	2.130746	1.603939
1.523008	2.253763	1.622151
1.511630	2.441475	1.824874
1.415345	2.142701	1.691448
1.456918	2.434350	1.679557
1.429250	2.476214	1.762103
1.305085	2.365498	1.665093
1.403061	2.443273	1.708937
1.459421	2.621051	1.720425
1.312300	2.510440	1.669264
1.408847	2.578151	1.823887
1.332196	2.603229	1.839203
1.322028	2.608281	1.581559
1.373738	2.559495	1.718133
1.382839	2.565984	1.687288
1.392004	2.723167	1.520279
1.415432	2.722648	1.554268
1.305051	2.671793	1.655437
1.498046	2.650330	1.442136
1.397748	2.652126	1.544723
1.440992	2.632800	1.564872
1.480399	2.721208	1.321550
1.311182	2.577221	1.381939
1.561404	2.503094	1.502816
1.558086	2.771778	1.280734
1.612030	2.664442	1.370940
1.587367	2.679190	1.353463
2.219961	2.377991	0.441623
2.270458	2.343735	0.345056
2.366922	2.386845	0.236594
2.331762	2.390327	0.258900
2.273108	2.412646	0.366268
2.326667	2.343890	0.233149
2.299449	2.353637	0.253863
2.293296	2.422660	0.256899
2.223706	2.352506	0.300712
2.184645	2.421537	0.123432
2.282433	2.536564	0.277855
2.486436	2.593619	0.213544
2.204183	2.720681	0.379911
2.323897	2.526788	0.340386
2.153144	2.534347	0.347608
2.180031	2.481471	0.480945
2.220997	2.674389	0.264346
2.172842	2.398105	0.334216
2.130648	2.530829	0.477276
2.121803	2.331083	0.602618
2.130608	2.403428	0.548984
2.146052	2.449969	0.577976
2.022244	2.516274	0.532288
2.041167	2.491202	0.739149
2.182883	2.503206	0.667759
1.925480	2.509173	0.839319
1.967601	2.451029	0.757118
2.107465	2.319933	0.976821
2.030719	2.468528	0.840720
1.979141	2.234837	0.986387
1.993402	2.459892	1.007134
1.957790	2.216257	1.059595
1.852888	2.230700	1.080014
1.833332	2.196279	1.086442
1.810214	2.241084	1.174948
1.844313	2.019167	1.240103
1.838385	2.066203	1.410433
1.608043	2.122132	1.352205
