E_x	E_y	E_z
1.800796	1.851506	1.373170
1.796577	1.801105	1.256882
1.839411	1.762635	1.367197
1.711221	1.793489	1.344612
1.862346	2.016639	1.346067
1.776658	1.801711	1.184403
1.849326	1.740607	1.384054
1.817571	1.788553	1.265498
1.992621	1.767449	1.448360
1.926695	1.821937	1.336314
1.898600	1.635455	1.285471
1.935889	1.770620	1.198714
1.872013	1.896362	1.395325
1.874740	1.834188	1.272012
1.755051	1.687779	1.414397
1.865748	1.733154	1.272361
2.032569	1.867659	1.458915
1.881295	1.762198	1.176404
2.007462	1.646768	1.304044
1.817868	1.684521	1.222614
1.858052	1.682598	1.241900
1.969624	1.634524	1.297161
2.001955	1.673267	1.224365
1.896807	1.794615	1.290345
1.877747	1.736817	1.190682
1.972185	1.725575	1.247825
1.861687	1.622843	1.308568
2.020256	1.635973	1.300370
1.775059	1.634364	1.261186
1.866866	1.602425	1.210946
1.960516	1.653079	1.090666
1.783061	1.616092	1.290353
1.739564	1.618619	1.214042
2.053268	1.621727	1.279708
1.963255	1.485331	1.306063
1.972335	1.677777	1.540369
1.803394	1.763556	1.221786
1.984775	1.625353	1.208961
1.924013	1.648056	1.124415
2.026569	1.586720	1.150864
1.940052	1.706827	1.192875
2.004215	1.552341	1.287266
2.032273	1.740446	1.214642
2.034539	1.603809	1.322378
1.934008	1.646999	1.207955
1.986637	1.592690	1.238836
1.986266	1.596614	1.335629
2.072423	1.640416	1.180449
1.935353	1.641612	1.277653
2.116027	1.519418	1.192060
1.886147	1.530051	1.281337
1.977652	1.602309	1.189617
2.040474	1.463001	1.207598
1.795364	1.529883	1.076216
2.113678	1.597046	1.230788
2.140832	1.462430	1.324119
2.100197	1.510734	1.275509
1.950837	1.461533	1.141957
1.997660	1.439044	1.276588
2.021442	1.539658	1.139329
1.907832	1.528427	1.035928
2.042749	1.400522	1.325627
2.119767	1.506069	1.268587
1.991457	1.533910	1.186016
2.078245	1.583608	1.223181
2.083609	1.359117	1.093447
2.056260	1.485309	1.077886
2.249845	1.587129	1.205005
2.077876	1.452598	1.085640
2.081785	1.482980	1.061083
2.104534	1.447160	1.008305
2.018437	1.422962	1.290137
2.159196	1.600220	1.058209
2.176285	1.534704	0.964320
2.031934	1.704821	0.959022
1.862142	1.588822	1.118220
2.163421	1.583653	1.049846
2.158788	1.473905	1.055424
2.085369	1.643589	1.050185
2.072509	1.419050	1.042905
2.102775	1.527795	1.100547
2.101111	1.571584	1.112754
1.994221	1.577603	1.149578
2.077027	1.544949	1.124466
2.117675	1.431050	1.198414
2.037683	1.612580	1.205106
1.958847	1.523350	1.097496
2.001759	1.702584	1.058699
2.017690	1.583716	1.036611
2.028493	1.588136	1.105618
2.049976	1.520585	1.020802
2.079908	1.687880	1.139567
2.071490	1.604206	1.046781
2.181088	1.563437	1.268159
1.997224	1.680645	1.207689
2.092480	1.557888	1.134690
2.139840	1.546927	1.009570
1.964807	1.518544	1.184115
2.043146	1.620006	1.018290
2.056951	1.388355	1.225353
2.037888	1.552313	1.107329
2.139721	1.595129	1.219624
2.032835	1.556665	1.126572
2.105501	1.633083	1.263609
1.985397	1.532693	1.090045
2.081829	1.535617	1.050504
1.950546	1.476840	1.171878
1.945748	1.523523	1.216997
2.020667	1.433960	1.280476
2.158168	1.450692	1.159589
2.069628	1.456441	1.198717
2.087035	1.336447	1.311706
2.035785	1.445163	1.209795
2.026287	1.342581	1.332253
2.030974	1.502064	1.295135
1.950056	1.500787	1.207323
2.088919	1.302194	1.223583
1.978967	1.490637	1.269878
1.969872	1.401306	1.229925
1.954461	1.514392	1.214125
1.802449	1.419677	1.167505
1.896891	1.351549	1.257173
2.117647	1.464434	1.207042
2.050953	1.403125	1.203986
1.928944	1.302803	1.230378
2.026136	1.423600	1.231956
1.942111	1.473144	1.167889
2.070004	1.349060	1.213752
1.900552	1.383345	1.346832
2.047991	1.491079	1.316333
1.925302	1.389658	1.222136
2.106628	1.321501	1.351144
2.072564	1.545299	1.256846
2.057774	1.576041	1.244693
1.887979	1.260779	1.347903
1.860628	1.370743	1.330668
2.014509	1.427486	1.317951
2.095293	1.321089	1.253902
1.940186	1.451736	1.375591
2.030734	1.475217	1.223081
2.120691	1.497705	1.369967
2.128042	1.256247	1.278810
1.938017	1.431660	1.242718
2.048734	1.477420	1.376942
2.011962	1.297645	1.264598
2.083160	1.427317	1.328482
1.956855	1.214085	1.254379
2.130314	1.267167	1.352174
2.061276	1.266288	1.355074
2.054822	1.358575	1.559595
1.858094	1.434299	1.334734
2.039895	1.385274	1.295924
1.997938	1.210141	1.399357
2.001888	1.394716	1.436661
2.005862	1.355282	1.294396
1.923639	1.430565	1.471362
1.957963	1.342421	1.298936
2.062545	1.386314	1.515505
1.907482	1.305521	1.390389
2.020612	1.315186	1.310660
2.037000	1.382963	1.310499
2.071324	1.414185	1.392363
1.974408	1.365544	1.320720
1.969464	1.160157	1.454124
1.848875	1.431965	1.366657
1.948888	1.269778	1.372824
2.069930	1.127949	1.493194
1.987671	1.221712	1.319753
2.086829	1.239057	1.316864
2.045181	1.333120	1.335968
1.974913	1.228583	1.491806
2.037054	1.343228	1.439284
2.088327	1.301145	1.326418
1.988737	1.455491	1.341834
1.926707	1.328167	1.416765
1.878937	1.378997	1.597660
1.966113	1.225005	1.310318
1.969548	1.373580	1.464943
1.948817	1.244602	1.350192
2.010404	1.355367	1.318957
2.065838	1.327954	1.542621
1.844745	1.180554	1.429226
1.981919	1.415839	1.496084
1.924818	1.202284	1.538090
1.869477	1.399574	1.427206
2.059937	1.326566	1.440937
1.900504	1.248313	1.485995
1.944064	1.227609	1.444090
1.942990	1.110782	1.493498
1.862441	1.182259	1.335190
1.800204	1.165451	1.411150
2.080068	1.226048	1.480227
1.962440	1.273727	1.463637
1.841590	1.371155	1.607516
1.803874	1.184000	1.453503
1.856572	1.297246	1.422362
2.090133	1.347115	1.495401
2.003622	1.339321	1.439618
1.864229	1.260823	1.548973
1.934725	1.135301	1.426557
1.917601	1.246544	1.637108
1.818056	1.288811	1.603230
2.091223	1.219264	1.530763
1.962459	1.262987	1.488833
1.951291	1.057170	1.549722
1.926925	1.229194	1.654382
1.865714	1.214470	1.652515
1.852805	1.202294	1.494383
1.977144	1.258019	1.410704
1.873058	1.195793	1.504080
1.943795	1.271651	1.378872
1.990541	1.258200	1.618093
1.942953	1.320858	1.551404
2.009502	1.276459	1.511209
2.077867	1.303029	1.563703
1.810615	1.138820	1.544725
1.916160	1.188506	1.535423
2.023303	1.285873	1.441331
1.894708	1.172528	1.499865
1.870969	1.196290	1.436823
1.891338	1.189311	1.313244
2.053812	1.312288	1.506704
1.900181	1.142061	1.664058
2.040000	1.241021	1.615575
1.909789	1.128380	1.509833
1.905479	1.193939	1.526209
1.887676	1.221391	1.548394
1.813937	1.173137	1.449976
1.965774	1.068477	1.634663
1.995373	1.203255	1.354710
1.863262	1.220653	1.475931
1.850687	1.339811	1.603354
1.818958	1.104836	1.530695
1.871268	1.261512	1.516787
1.924621	1.369105	1.619791
1.881638	1.209934	1.533548
1.972783	1.176354	1.565339
1.887069	1.185532	1.460638
1.906452	1.218385	1.602695
1.841213	1.314346	1.501000
2.008645	1.091568	1.600925
1.914913	1.162860	1.601683
1.974237	1.056182	1.609074
1.690301	1.149967	1.695047
1.832691	1.134329	1.559483
2.030451	1.085003	1.496926
1.986703	1.361747	1.569440
1.780509	1.379679	1.698181
1.923407	1.161662	1.576298
1.859512	1.247538	1.690155
1.936553	1.142085	1.685898
1.893145	1.274612	1.693960
1.785359	1.220619	1.545396
1.750212	1.249565	1.774884
1.728874	1.221427	1.635797
1.875195	1.215680	1.491531
1.882512	1.167754	1.425921
1.953742	1.296769	1.595208
1.880428	1.305872	1.609305
1.930154	1.203427	1.692001
1.885522	1.240762	1.499446
1.882101	1.164312	1.547905
1.798548	1.147272	1.756186
1.958679	1.371829	1.506139
1.863306	1.131381	1.546684
1.788240	1.321986	1.570124
1.936373	1.274979	1.773571
1.744436	1.324797	1.687715
1.781546	1.306604	1.627852
1.836650	1.170018	1.549594
2.006614	1.232640	1.663049
1.792733	1.174905	1.686376
1.750011	1.203089	1.608593
1.858767	1.221664	1.636517
1.901569	1.291090	1.533661
1.827490	1.326526	1.675437
1.745039	1.264236	1.460690
1.850732	1.381195	1.538658
1.783853	1.297181	1.494710
1.798191	1.285659	1.563494
1.827177	1.297817	1.643303
1.864119	1.217676	1.640039
1.834066	1.278583	1.575587
1.828899	1.171168	1.610780
1.781018	1.163058	1.633330
1.857056	1.306553	1.582096
1.870969	1.290404	1.648264
1.777711	1.261582	1.642668
1.839450	1.095210	1.627822
2.004134	1.226038	1.561582
1.865485	1.277844	1.706021
1.742440	1.310674	1.661202
1.825421	1.282655	1.694459
1.900815	1.172991	1.679067
1.829855	1.265675	1.623326
1.822760	1.351109	1.611813
1.749391	1.233767	1.631726
1.924883	1.310094	1.554741
2.018422	1.286329	1.714369
1.820003	1.308111	1.681833
1.922101	1.349079	1.684422
1.806467	1.228592	1.644062
1.899451	1.256493	1.699090
1.937788	1.206227	1.556493
1.817695	1.299804	1.579956
1.929027	1.310349	1.622268
1.719314	1.181697	1.640373
1.666465	1.358199	1.607398
2.069051	1.457241	1.605589
1.817260	1.360741	1.746849
1.701806	1.154047	1.572348
1.867793	1.327271	1.699098
1.733548	1.118304	1.683056
1.760854	1.142666	1.629400
1.881908	1.286963	1.583973
1.809926	1.270416	1.516975
1.767742	1.339427	1.641947
1.833419	1.227843	1.603926
1.657014	1.318040	1.724396
1.709220	1.262914	1.641584
1.913237	1.275472	1.564627
1.671105	1.319105	1.769321
1.839083	1.311961	1.639918
1.816964	1.254969	1.677079
1.834251	1.319605	1.541728
1.914611	1.370504	1.572934
1.891521	1.285727	1.555251
1.758950	1.192635	1.648741
1.678143	1.235778	1.457156
1.808582	1.319111	1.587749
1.736410	1.244967	1.646481
1.772885	1.359138	1.544636
1.827336	1.435710	1.654346
1.782413	1.359833	1.591662
1.813530	1.318727	1.596692
1.828449	1.271277	1.532107
1.708011	1.228415	1.516258
1.823729	1.284159	1.645308
1.813998	1.206188	1.655119
1.871836	1.282020	1.636695
1.746429	1.366644	1.509504
1.675830	1.333392	1.594198
1.780142	1.276111	1.572599
1.829827	1.364381	1.615368
1.759042	1.458487	1.512533
1.845545	1.462135	1.635855
1.793473	1.336780	1.676512
1.701632	1.306578	1.567982
1.900879	1.410778	1.524166
1.784489	1.339205	1.542482
1.880895	1.285406	1.715298
1.869318	1.473133	1.558819
1.795686	1.286888	1.553066
1.843693	1.494659	1.508232
1.779002	1.389210	1.485414
1.850520	1.349386	1.574250
1.772033	1.347636	1.587159
1.789528	1.382121	1.531813
1.829439	1.537230	1.595675
1.879968	1.312163	1.595729
1.722748	1.308904	1.527134
1.894243	1.494192	1.599480
1.689705	1.411509	1.602526
1.817638	1.291258	1.511746
1.799490	1.473100	1.412408
1.791967	1.446964	1.639414
1.855928	1.483308	1.514251
1.660710	1.413538	1.647899
1.908173	1.499732	1.603484
1.831998	1.408178	1.560014
1.928575	1.382663	1.689339
1.779120	1.556252	1.461159
1.847099	1.405097	1.458943
1.819439	1.539598	1.500112
1.690523	1.460552	1.555298
1.843982	1.542235	1.555750
1.941937	1.491428	1.532552
1.681830	1.458527	1.531611
1.874652	1.516550	1.466672
1.815488	1.535885	1.667989
1.869079	1.546262	1.556133
1.831595	1.586609	1.449887
1.776226	1.438671	1.576479
1.894671	1.455579	1.366944
1.771467	1.572620	1.584693
1.834483	1.486887	1.446575
1.841011	1.449112	1.704420
1.845154	1.471950	1.492848
1.795405	1.501371	1.620532
1.816374	1.468316	1.676599
1.806116	1.584724	1.487225
1.829685	1.554286	1.389122
1.953638	1.631662	1.499040
1.719871	1.564859	1.533294
1.829273	1.557107	1.562701
1.911211	1.589312	1.443930
1.904927	1.673733	1.756959
1.718553	1.572904	1.362276
1.844389	1.517591	1.660551
1.744902	1.436053	1.478787
1.654940	1.623127	1.357068
1.805348	1.415029	1.485725
1.926586	1.602001	1.442763
1.801119	1.580407	1.540731
1.701079	1.627619	1.300192
1.756495	1.550693	1.548238
1.805584	1.486050	1.424563
1.818945	1.589707	1.452681
1.768147	1.652035	1.454947
1.797776	1.766769	1.384637
1.665676	1.667010	1.438135
1.780885	1.553887	1.467148
1.924840	1.676881	1.548881
1.698937	1.534648	1.268846
1.744662	1.697016	1.518091
1.788972	1.627883	1.425177
1.821170	1.691304	1.353157
1.828522	1.708118	1.440703
1.858843	1.853621	1.461477
1.836039	1.591518	1.480346
1.841320	1.665850	1.387705
1.822542	1.765280	1.495243
1.879487	1.642231	1.515231
1.828564	1.593094	1.480254
1.733531	1.621365	1.467922
1.830497	1.584070	1.530112
1.851408	1.624853	1.333066
1.797951	1.648719	1.454174
1.781904	1.536075	1.413850
1.786543	1.738641	1.387880
1.935699	1.552238	1.535834
1.793316	1.764587	1.440716
1.895956	1.675584	1.349552
1.917383	1.700656	1.445765
1.903816	1.636312	1.470993
1.767339	1.708349	1.428919
1.699443	1.664413	1.521978
1.878811	1.722703	1.436015
1.790672	1.833730	1.399870
1.830529	1.822535	1.353694
1.930459	1.626405	1.531304
1.786015	1.727605	1.264397
1.780279	1.672449	1.357626
1.804521	1.826906	1.415805
1.838333	1.677554	1.331198
1.950607	1.709234	1.518474
1.797926	1.769212	1.471524
1.912007	1.765404	1.359101
1.812888	1.803745	1.452025
1.817874	1.829507	1.504996
1.846636	1.811166	1.265128
1.621222	1.821630	1.368847
1.780414	1.815484	1.368326
1.904110	1.808403	1.313719
1.894299	1.790393	1.406097
1.784748	1.762682	1.369773
1.822040	1.852155	1.340151
1.683883	1.788466	1.416660
1.799845	1.807208	1.427913
1.769296	1.714746	1.338684
1.786933	1.762765	1.334361
1.860669	1.839319	1.367307
1.960378	1.819090	1.361915
1.786755	1.786124	1.293912
1.789620	1.881363	1.510690
1.772411	1.827963	1.326490
1.856393	1.883789	1.424234
1.645330	1.689821	1.287425
1.910215	1.756241	1.095720
1.871370	1.896767	1.236190
1.755238	1.810595	1.322897
1.782808	1.925218	1.097149
1.766153	1.808552	1.288647
1.790705	1.957690	1.165036
1.835119	1.944578	1.440337
1.796229	1.931891	1.162389
1.653627	1.975773	1.293840
1.922080	1.814271	1.329817
1.974528	1.953619	1.308123
1.835690	1.809193	1.385591
1.789922	1.969716	1.163228
1.747971	2.044385	1.250930
1.946127	1.935762	1.135346
1.904744	1.902265	1.322390
1.840443	1.835654	1.278799
2.003989	1.993244	1.258642
1.920650	1.976954	1.275139
1.758860	1.983578	1.333540
1.778767	2.077763	1.245452
1.775634	2.050637	1.227258
1.899932	1.958821	1.240709
1.880743	2.007410	1.091949
1.760397	2.060189	1.228113
1.805981	1.893481	1.153442
1.694402	1.992669	1.185930
1.774325	2.000046	1.254491
2.004598	1.896655	1.310519
1.921385	1.956504	1.235171
1.814880	2.033753	1.329468
1.895430	2.062861	1.180356
1.739517	2.013968	1.299462
1.737102	1.955358	1.214765
1.778615	1.979936	1.169847
1.750873	1.971200	1.250687
1.756077	1.929300	1.146983
1.909868	2.039252	1.155689
1.859146	1.927971	1.223925
1.885429	2.033076	1.258549
1.772968	2.153241	1.190968
1.833153	2.072028	1.167604
1.950786	1.997635	1.114721
1.937863	2.038585	1.235705
1.988479	2.057976	1.215515
1.775381	2.149574	1.175611
1.898278	2.049405	1.032308
1.901441	1.947917	1.129317
1.935189	2.121911	1.295466
1.942391	2.063318	1.147606
1.862869	1.998534	1.071239
1.825283	1.969314	1.141536
1.849584	2.001391	1.164490
1.922884	2.148709	1.106064
1.914486	2.187515	1.149614
1.809222	2.162056	1.212404
1.827265	2.303463	1.079501
1.875392	2.100482	1.131843
1.743250	2.114760	1.029359
1.885027	2.235086	1.155885
1.697966	2.318440	1.125742
1.818573	2.181845	1.112968
1.827771	2.189673	1.050347
1.848437	2.128121	0.984608
1.890686	2.228244	1.126821
1.942232	2.213420	1.044393
1.944705	2.092021	1.012936
1.810414	2.279571	1.147332
1.920280	2.283687	1.006810
1.910884	2.198621	1.132403
1.877109	2.183847	1.105583
1.952481	2.167292	1.056559
1.808406	2.034754	1.072297
1.934482	2.246447	0.907166
1.863530	2.065089	1.152229
1.809424	2.330285	1.116558
1.824373	2.155826	1.068010
1.829635	2.253117	1.001633
1.760420	2.082782	1.050958
1.852941	2.213211	1.082256
1.984122	2.238868	1.000630
1.934684	2.162145	1.039020
1.939628	2.319528	0.873134
1.842202	2.207225	1.021988
1.936432	2.389922	0.973480
1.864133	2.368457	1.028951
1.997604	2.308438	0.916028
1.803629	2.174961	1.048571
1.993846	2.434555	1.058255
1.993005	2.256869	0.904396
1.970642	2.336202	0.995291
1.937038	2.333608	1.079625
2.006210	2.354666	1.042880
1.948747	2.283731	1.032295
1.806714	2.401816	0.882072
1.933849	2.263831	1.009275
1.910985	2.212041	0.995434
1.871305	2.402151	0.960093
1.945429	2.268652	0.911908
1.882500	2.409112	1.078026
1.857640	2.430000	0.785615
1.829596	2.281691	0.843022
1.801527	2.388923	0.924527
1.949891	2.414069	0.956627
1.971910	2.361389	0.843808
2.003059	2.326726	0.858792
1.911527	2.306740	0.893786
1.951826	2.405603	0.853891
1.890598	2.464314	0.954596
2.083963	2.476495	0.999330
1.825403	2.449506	0.905670
1.889332	2.409033	0.976692
1.969383	2.334746	0.957637
1.885170	2.421066	0.875358
1.917745	2.466451	0.816254
2.081223	2.276553	0.845608
1.964275	2.461094	0.879066
1.933383	2.452180	0.865444
2.043357	2.488442	0.944414
1.867590	2.423622	0.852600
1.865817	2.460657	0.830999
1.991580	2.357432	0.996443
1.876390	2.458178	0.923102
1.902010	2.509682	0.767726
2.054911	2.450806	0.811393
1.924761	2.514395	0.808504
1.892196	2.441074	0.760286
2.086140	2.419155	0.907156
1.966512	2.391721	0.840570
2.010807	2.455350	0.926739
2.029827	2.542277	0.799026
1.873434	2.431211	0.844470
1.996567	2.318214	0.825402
1.968701	2.464099	0.919121
1.989692	2.586993	0.802351
2.029585	2.615153	0.913204
1.878581	2.477273	0.785226
1.998404	2.551530	0.744491
1.968018	2.352295	0.911856
1.925724	2.511695	0.776796
2.051327	2.298388	0.795091
1.958663	2.480854	0.922130
1.901276	2.576416	0.815715
2.063666	2.472127	0.730366
2.052486	2.557679	0.665819
1.931062	2.558352	0.840881
1.921798	2.314376	0.813658
1.882448	2.385196	0.558369
2.036254	2.549672	0.750255
2.080616	2.591334	0.884797
1.873218	2.544430	0.638726
1.961705	2.531841	0.803389
1.983563	2.600686	0.805575
2.143002	2.533705	0.678674
2.001077	2.500581	0.856841
1.962618	2.521711	0.706798
2.038979	2.555653	0.690486
2.111239	2.506604	0.737752
2.036501	2.451777	0.767589
1.909686	2.639123	0.655866
2.042018	2.663616	0.789178
2.010151	2.566573	0.677856
2.102871	2.534677	0.639835
2.043689	2.530624	0.642899
1.886758	2.557288	0.704500
2.014503	2.668002	0.746783
1.983199	2.584915	0.742101
2.094200	2.612354	0.665239
1.925535	2.497567	0.746991
2.044592	2.652313	0.683980
2.108006	2.575731	0.761896
2.000823	2.569419	0.731324
2.035695	2.644799	0.689625
2.003372	2.800110	0.769007
2.061669	2.632298	0.752395
2.047548	2.628786	0.650774
2.003872	2.391921	0.686033
1.974546	2.752010	0.668399
1.923250	2.631651	0.585211
2.049168	2.660020	0.732244
1.955586	2.643531	0.554779
2.068754	2.682653	0.691104
2.017502	2.677576	0.771021
1.997236	2.659572	0.566027
1.954736	2.659190	0.727085
2.001870	2.636814	0.610593
1.982220	2.679258	0.525647
2.119632	2.609831	0.688931
1.929545	2.712477	0.682046
2.054843	2.590281	0.647242
1.938531	2.648430	0.702623
2.088243	2.671023	0.549212
2.078139	2.673808	0.445219
2.089645	2.672981	0.706362
1.950030	2.438963	0.634061
2.055268	2.552806	0.536708
2.241267	2.659049	0.661899
1.987049	2.527534	0.591304
2.017150	2.656625	0.592488
2.058111	2.677640	0.503314
2.075973	2.544951	0.441382
2.096165	2.731408	0.587915
1.937283	2.642489	0.569590
1.923464	2.642328	0.635314
2.151416	2.668443	0.640234
1.902024	2.751477	0.520327
2.069838	2.685526	0.676797
1.982411	2.753240	0.553961
2.037326	2.694415	0.508675
2.049344	2.705511	0.587386
2.057940	2.772037	0.635766
1.974005	2.779295	0.474754
2.098087	2.762539	0.417624
2.062166	2.682815	0.501327
2.157699	2.670791	0.495035
2.063253	2.773073	0.542186
2.146241	2.763284	0.386758
2.020239	2.683102	0.583408
1.864271	2.918166	0.584633
2.073479	2.817330	0.717948
2.128798	2.801566	0.549362
2.054053	2.696385	0.475006
2.014315	2.632413	0.528696
1.940662	2.749629	0.529103
2.079200	2.697727	0.760051
2.171354	2.645094	0.544230
2.024907	2.663868	0.423756
2.104084	2.690339	0.594364
2.147358	2.845946	0.455383
2.109631	2.791767	0.481302
2.017247	2.866449	0.531500
2.123976	2.685450	0.420584
2.034714	2.739147	0.429825
2.077827	2.623123	0.423268
2.130023	2.796328	0.475531
2.004508	2.675241	0.474596
2.130312	2.823138	0.463041
1.996590	2.774802	0.436225
2.045360	2.855273	0.557752
2.097199	2.661617	0.509322
2.166170	2.729942	0.592570
2.184543	2.883969	0.511919
2.132754	2.866296	0.520389
2.052216	2.727605	0.502556
1.994122	2.751485	0.564755
1.927672	2.878269	0.564563
2.058632	2.804861	0.478512
2.186458	2.838701	0.371182
2.139344	2.750440	0.480332
2.041774	2.897805	0.550077
2.041987	2.667401	0.441121
2.131137	2.786284	0.562027
2.158869	2.841728	0.490572
1.996499	2.755044	0.543602
2.097900	2.808134	0.438247
2.025592	2.761801	0.483411
2.054710	2.753993	0.387874
2.188886	2.750176	0.565413
2.220650	2.766741	0.378966
1.950598	2.662944	0.349728
2.211469	2.782531	0.480173
1.942590	2.684464	0.515692
2.131664	2.763707	0.489755
2.233871	2.758574	0.450847
2.126656	2.954936	0.286467
2.164474	2.767261	0.484723
2.064946	2.772512	0.493890
2.348729	2.837070	0.375270
2.084487	2.742714	0.302564
2.092515	2.831903	0.340055
2.196906	2.813715	0.378962
